"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"3951","Yorkshire and The Humber","Teesside Urban Area","Background Urban","1993","Fall","05","14","09",53.5337094025812,-1.36153049691443,139.566024233795,284.188570428547,5.47850312074518,154.884943079443,0.0024942009919131,268.287153967169,582559.075352014,0.210490139444019,68.479989926889,7.79022009059844,14.5716131618538,1.28136732295077,33.582152800417,18.6395452439656
"3952","North West","Greater London Urban Area","Background Urban","1994","Winter","09","01","01",52.2046764343618,-1.50372096188419,-45.5271412197781,287.909430289198,6.03591825111898,41.6620277705318,0.000664265460939353,488.713004130684,5036139.4637002,0.26112262146217,52.3627830249007,10.1843181289432,20.8338490217668,0.840599754188153,32.0344463892951,18.6436951472278
"3953","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1998","Spring","09","01","06",53.2186776666111,-0.0502844420159951,172.34352840951,282.947806641747,5.57385773167803,87.4446496621163,-0.0016360738430819,57.2564126336979,110199.825119809,0.1845988193617,31.3935531920111,28.301423115755,-0.916954674475294,1.13120799230616,10.5557055156197,18.6359236464939
"3954","East Midlands","Greater London Urban Area","Background Urban","1982","Winter","01","24","01",52.1316587634889,1.39865494362844,33.7862960755422,271.862898537132,2.39689657536627,243.354363158284,-0.00470528441326174,-55.1146824708554,5624258.30051668,0.248807291400811,76.3332716346355,17.7373039476891,13.8122207747169,1.47553135746044,36.4920829151765,18.6456667615876
"3955","East of England","East Midlands","Background Urban","1996","Fall","01","23","16",51.7798124201685,-0.863977351345572,174.347147563458,278.136694149409,9.7233501055985,93.2068762635784,0.000416339987626814,1621.17815971594,1529346.46456171,0.153312449238107,76.3360732804368,17.7498847441363,13.8117060971233,1.44109233816067,36.4820005504645,18.641379295172
"3956","Yorkshire and The Humber","Greater Manchester Urban Area","Background Urban","1991","Winter","07","30","03",52.3734315900018,-0.771486576321593,-22.2168410678564,286.751926199796,3.18208305060497,79.9654781446687,0.00114564381814156,182.921904576722,2978397.53132629,0.201635414912665,97.0392782497569,17.7492572246194,13.8208153188959,1.75702563553619,36.4999562398605,18.6459956270529
"3957","South West","Yorkshire & Humberside","Background Urban","1983","Winter","09","23","15",52.930615225317,-1.98394398248044,103.85964600601,290.222201210819,6.63957935657744,148.016410599458,-0.00106066429665289,1189.25466655164,6511468.20441985,0.138319659557261,76.3083171626337,17.7465658685495,13.8153060165287,1.44126206415855,36.47049033225,18.6428752503673
"3958","North West","Liverpool Urban Area","Background Urban","1988","Summer","02","28","01",54.2246979887214,0.762518317520146,199.310461298188,272.114298794796,9.5657006949947,321.758005665761,0.0046577032441034,695.299985222848,-2527184.27221201,0.231613685416216,76.3644383990417,17.7050683238967,13.802038649769,1.44123503020712,36.5001316586964,18.6419867554987
"3959","South West","Coventry/Bedworth","Background Urban","1987","Summer","10","03","19",53.4849553702212,-1.54957792538501,-3.87464696977864,284.759315396453,7.63831900891169,99.8810904709478,0.000638267475000207,837.988890154468,1750916.09540792,0.207434749705775,76.5845381783545,17.7713562624564,13.816296773754,1.4425298382816,36.4903345657998,18.6389085253059
"3960","South West","Greater Manchester Urban Area","Traffic Urban","1982","Fall","12","22","10",53.16724549205,1.5583022006411,34.2716594137088,275.365175848119,7.02394606207539,325.281806375684,0.005930621621837,185.451469619379,-794917.083809122,0.244119809805611,76.2880150288756,17.7371272476249,13.8168376724822,1.4415151364433,36.475804605643,18.6402842409299
"3961","South East","South East","Background Urban","2000","Fall","12","28","10",52.414936577431,0.426894547704169,193.9652614148,279.267467440293,5.2636149101243,313.331380332359,0.00506552300343794,735.548218776798,-1443507.49519347,0.146556799842351,76.3133622576123,17.7589164940193,13.821854850096,1.35210170013174,35.8805064379213,17.7316353943499
"3962","Greater London Authority","South West","Traffic Urban","1995","Winter","10","10","20",51.3877914898497,-2.26054529502643,64.1141861039634,284.924670838163,3.54166602125981,133.246233840857,0.000249199847032559,383.690055785679,1434516.53168766,0.241733514150131,76.3593683240417,17.7876671618768,13.8317195500735,1.44145902981049,36.4679167105155,18.6430195222161
"3963","South West","Birkenhead Urban Area","Background Rural","1990","Spring","07","03","18",52.5081228502296,-0.876648135352321,69.3276810459701,288.90735390936,4.37600721344398,271.888442649914,0.000638890221512059,1396.46807096992,2346597.65044103,0.201164245437609,93.3967754497047,13.4474113382511,6.61977814259162,1.17373285623974,43.8315722679835,18.6402598457334
"3964","East Midlands","South West","Traffic Urban","1981","Summer","08","26","13",51.7061204968942,0.453803777110485,212.065133186525,288.946850688867,2.34494308871961,261.172957265889,0.00235334590298476,1560.3950674686,8932066.85281183,0.170300783786521,76.5378842483188,17.7727925100974,13.7964980123059,1.44290287768378,36.4661247527345,18.6433291221951
"3965","North West","Yorkshire & Humberside","Background Rural","1993","Spring","07","02","16",53.9635411984525,-0.944913649010362,249.38817970007,286.423613311328,2.80348594860777,275.554114148161,0.000567945988019298,1603.89242383394,5595778.14666357,0.210150935079723,76.3606238607908,58.508191651942,13.8308635041806,1.44119695884659,36.4619396829844,18.6408987744548
"3966","South East","South East","Background Urban","1984","Spring","04","29","16",51.4695427638596,-0.222084050975224,-47.041198227482,287.531555229514,6.52060705452491,82.5877842007994,0.000278859583433041,1251.09988215966,3707273.05145994,0.209337169178038,76.3285214928214,17.7356319380844,13.8105339122373,1.44259326187569,36.4778524092399,18.6361413015059
"3967","North West","West Midlands Urban Area","Background Urban","1985","Summer","06","13","12",50.3932663172206,-2.50781011775303,-8.86635464610056,286.11167238641,6.8041106945267,323.501213903604,-0.000993211853815954,935.789069099914,5543240.75133668,0.177603141438337,76.3306188592846,17.7385517559296,13.8040849216987,1.44184520702078,36.485155527718,18.6398076820945
"3968","Greater London Authority","South East","Traffic Urban","1986","Summer","02","14","09",53.4463815860256,-1.09077873211499,-13.1624164062906,270.644551054995,7.78882464055154,74.7645573284027,0.00167843746476335,887.895706370761,-1577337.97000719,0.199125206907888,76.2822890262486,17.7466631342908,13.8114643397962,1.44341672950852,36.4853210879309,18.6414318847383
"3969","East Midlands","South East","Traffic Urban","1993","Summer","09","15","23",52.5349082837925,-0.679206713071783,30.9774888284566,286.595812074626,4.13665897419657,86.9280930782122,-0.000236064640982519,414.38092472934,7204599.09801059,0.194112546119855,76.2585663286608,17.7458138612195,13.8189187945386,1.44176796303466,36.4630165759876,18.6370776537483
"3970","Greater London Authority","North West & Merseyside","Background Urban","1999","Spring","10","12","01",53.7946796318017,-1.18972447106389,28.368904349491,282.776533186285,2.20338346446852,209.675293589417,-0.00566810926592114,563.538357776123,7936322.12996226,0.195926611958956,76.3556849301047,17.7500461269028,13.7964899101864,1.44158549019145,36.4793060032638,15.6894817908561
"3971","Yorkshire and The Humber","North West & Merseyside","Background Urban","1985","Fall","07","19","17",53.1112603292033,-0.0346162573566766,-27.7528291924507,291.660550553567,8.61714809837552,282.87857901723,-0.00100603715790058,693.509434870235,7278245.43419398,0.208009472927846,76.4179681764607,17.7541058782157,13.8426549149844,1.44208633818135,36.4825805928585,18.6376241084853
"3972","North West","Greater Manchester Urban Area","Traffic Urban","1991","Fall","04","25","13",52.5226940905647,-0.122685217022016,2.99390489837148,283.305649199325,6.39401610638527,118.504566934728,0.000599665954087968,1438.91271192387,6096528.66317295,0.127537567782477,76.317128671174,17.7114872513636,13.7943175596189,1.44478768498269,36.4960233366386,18.6408986977908
"3973","South East","South East","Background Urban","1996","Fall","08","02","03",50.8587549501233,-2.19019914304421,6.96113101888804,287.929892664355,2.28723205158065,293.27963051362,0.000585604663716565,251.999162464786,1807747.49521003,0.097401938450905,76.3502787354506,17.7296726844411,13.8219122345996,1.45997237994236,36.4897670345068,18.6408832665142
"3974","East Midlands","North West & Merseyside","Background Urban","1986","Summer","03","20","00",52.9934410912472,-1.56966202485358,46.6965744568498,282.87433717444,13.1991229512425,264.012094074072,0.00155007082105976,1559.53571079883,4791488.45398714,0.160660945167839,76.3505266543585,17.7395316999164,13.7905154919134,1.44186987485267,36.472334604355,18.6442479227837
"3975","Greater London Authority","Yorkshire & Humberside","Background Urban","1988","Summer","02","22","21",53.3707420336626,1.37858101441623,137.780802673875,279.655598194006,4.75862592204887,341.876342371783,-0.00233154541757485,745.210769619835,7328278.29300671,0.183511245957888,76.2996666141344,17.7370872488318,13.8262014190293,1.44199840233005,36.4905216681313,18.6354653945993
"3976","South East","West Midlands","Background Rural","1981","Winter","06","09","00",52.3044405014547,-2.48221546101185,17.6529097118541,284.083511927322,8.65090980547526,235.905893673207,-3.0497952891013e-05,923.076890037515,9197222.32125124,0.195039499556496,58.1938178970837,34.9821341672342,12.7649400871229,1.86076907488196,33.4881354560376,18.6350547455365
"3977","Yorkshire and The Humber","Greater Manchester Urban Area","Traffic Urban","1987","Fall","08","15","01",52.5225725779568,0.133726336896442,53.8751547734914,288.19959850019,4.41625572960275,280.080745356475,0.00156039671849444,308.273506585409,5494635.47711105,0.175108548152076,76.3557878073444,17.7284002709999,13.8220989605986,1.44268096109705,36.4734658275191,18.6410859266018
"3978","West Midlands","Nottingham Urban Area","Industrial Urban","1996","Winter","06","23","03",52.040701372986,-2.08205917324171,125.14642892818,285.406684530279,3.7865181876905,330.516746223992,-7.47927013822188e-05,294.418018122421,3518061.72911245,0.147145317788707,55.6828940547429,16.8044072682406,20.9976805215527,1.77534704475508,43.8955241979648,18.5339330417181
"3979","South West","Greater London Urban Area","Traffic Urban","1997","Fall","05","31","03",51.3495782340053,-1.05758440094042,70.3931665776227,278.736348621744,5.62006954578054,70.9763460586913,0.00257927262088125,593.338064390955,28740.9689613291,0.179382785805368,-0.137921112813018,13.2275156674064,24.7636101207347,1.94163739009837,17.9445816336519,18.6628828389853
"3980","West Midlands","North West & Merseyside","Industrial Urban","1995","Fall","05","27","21",51.1435574573831,-2.04241281591736,189.293964700374,287.269447736259,6.3308094762853,174.165540396752,0.000549241958328937,1067.05528670754,4785525.375311,0.175236457817543,76.3312700602812,17.7406381999259,13.7957435886475,1.44286349935217,36.4822215105812,18.6767391815075
"3981","West Midlands","Greater Manchester Urban Area","Background Rural","1982","Fall","11","12","19",52.0957778419781,-1.77834160812327,10.4397025109342,282.241587391654,8.817383465363,256.116806945222,3.02128716057983,927.921768160733,-1671225831.45364,0.170378600603369,-115659.328299079,10.7808862877657,31073.7851401031,0.134127033707245,33.8548819678979,18.6241675651234
"3982","South West","South East","Traffic Urban","1984","Spring","09","28","20",50.5280172764824,-3.99916442991821,154.773564763375,294.598889547604,6.70255176836825,160.676874264567,-0.000536349531980954,593.261667848708,6065361.11837278,0.230441662187557,76.4065631784785,17.7481552156021,13.7957974158337,1.44255054455674,36.4839711883465,18.6506575230887
"3983","South West","Teesside Urban Area","Background Urban","2000","Summer","06","12","05",52.6623229194113,-0.341966166511698,-55.2887317921642,283.438636926715,5.03811873066078,239.235674596465,0.000226294389387993,886.627223026486,35987.7985082194,0.1820019037302,66.293116166716,-1.61404450902051,14.57161242913,1.28136746965139,33.5821521502468,18.6428021612365
"3984","North West","Tyneside","Background Urban","1983","Fall","02","28","15",51.3109870471762,-1.91902722526015,81.7848338704578,279.026391017482,6.85443194058026,292.520633190485,0.000384114684152888,1188.10071380128,1034662.35761332,0.213379592573084,76.3199369278601,17.7607762155853,13.8164187127797,1.4410863974348,36.45903442973,18.6377982170771
"3985","Greater London Authority","Coventry/Bedworth","Background Rural","1994","Winter","10","12","06",53.13093908012,-2.12609066773941,-43.6084053128744,280.843413745435,2.96263231135866,41.9955014428504,0.00091597670051484,248.375936599022,86776.1517943469,0.0754125654643538,-168.706762666589,18.4671777578219,13.481129696917,1.80445257741571,36.4948363585147,18.1602415677094
"3986","Greater London Authority","Greater London Urban Area","Traffic Urban","2000","Spring","08","22","03",50.7172327508393,0.115685417467217,63.0946758118102,291.942855717894,4.19424588347189,165.509384614655,0.000865282302513617,380.077500567847,2671239.72867124,0.143310266685685,70.3266614478208,13.4372354271019,7.35801594815693,1.53477405938705,26.7595282885904,17.5692381783635
"3987","North West","Greater London Urban Area","Traffic Urban","1981","Winter","10","06","11",52.0516061242548,-0.87481871329765,144.336930700775,284.473940050982,3.38536571351065,212.877689611947,-0.00367245286393201,592.159791275626,2958622.29869657,0.255039174527043,76.3144815408408,17.7500802569459,13.8151395045632,1.44143183518869,36.4602628602908,18.6413387965737
"3988","North West","North East","Background Rural","1988","Spring","06","20","02",51.180341355735,0.175859149738697,104.909776653942,285.931946719285,2.1184774277354,254.282526437132,0.000929536382818125,188.111523969916,5783622.26632597,0.176233821040677,76.3388511458973,17.7440999790224,16.3442541627274,1.44083529202851,36.4639238222394,18.6392972572118
"3989","West Midlands","North West & Merseyside","Background Suburban","1991","Fall","04","28","18",50.5573903392101,-1.31420910270941,131.744151267531,283.629966005567,2.23069460134033,107.19566551916,0.000572286536175651,646.649242534682,5583751.92839195,0.210395447494311,76.3396575404571,30.7467349670763,13.8196497528798,1.4417088490615,36.463535199245,18.6337905859314
"3990","East of England","Greater London Urban Area","Background Urban","1988","Winter","05","14","04",48.9204855151372,0.366773472012548,103.743384096314,285.175608280888,5.37036636775087,55.7091175510911,-0.000113628611663558,423.40951332497,7.65525906182981,0.198326602776408,75.9178480584992,17.7503947935736,13.8056049801599,1.44166116096334,36.4770251574297,18.6432170737291
"3991","Greater London Authority","Greater Manchester Urban Area","Background Urban","1982","Spring","07","07","15",50.836209578191,-3.62904138038072,-30.1815438710505,295.856892648141,2.79310755382548,219.10581678182,0.00125115511411472,1241.66877465535,4022604.96388646,0.169242586152415,76.3041956679659,17.7479542941801,13.80944901655,1.44163525094585,36.4768821539164,18.6436220150743
"3992","East Midlands","South East","Background Urban","1998","Winter","12","25","14",53.5869515087083,-0.581831702376423,-103.699898607455,278.713321823454,11.0071807811749,220.681694106462,0.000791351792602161,1075.69828833218,1308365.76088778,0.302564634362717,76.4014914589046,17.7307114272132,13.8076616332044,1.43387703458956,35.9319989972498,18.6382441242028
"3993","North West","Kingston upon Hull","Background Rural","1983","Winter","11","11","20",53.3004000379476,-0.127917102256283,76.6311159166061,285.044750520986,7.13061340297887,102.195374408366,-0.00755578186619583,654.155542681038,8973480.98930447,0.217123238403886,469.2291471348,7.67317488168072,22.4341543517793,1.43152064900279,36.4051467065178,18.6373274098627
"3994","North West","Reading/Wokingham Urban Area","Background Urban","1996","Winter","05","21","20",53.9918281480717,-1.45679729142639,69.3883778000122,282.1866452723,5.54184187412833,209.773780224709,0.000760669959271936,953.374116618531,5564371.85232363,0.23082272897645,76.3069736654271,17.74856101149,13.8003798909726,1.44202547141198,36.4827309497141,18.6386992256639
"3995","East of England","Southampton Urban Area","Traffic Urban","1997","Winter","03","04","23",51.1441884742241,-0.892212728199356,25.345442863977,278.972129227714,5.26408395569088,121.380689408221,-0.000534760624298224,405.137672956537,5136002.10987607,0.150797472310436,74.1403011804557,14.422067481995,3.81335695414431,1.64266244318868,34.5564879181466,18.6497328997487
"3996","Greater London Authority","East Midlands","Background Urban","1993","Summer","12","12","15",52.6051317225203,-1.3454185716862,59.0508767960362,277.505792470584,3.75897427842836,229.556093966732,-0.00187130042820136,435.23255305817,2497184.61539315,0.188982106809102,76.3173424900537,17.7399413076916,13.822402723302,1.44082587488087,36.4757890302958,18.6406567000973
"3997","North East","Brighton/Worthing/Littlehampton","Background Rural","1989","Winter","08","10","04",51.0416195429045,-1.83314668448407,2.10283130144812,289.792216698826,6.05849651062379,180.25633074712,0.000805187258023746,593.51625110611,9.60762742892245,0.17245493179992,65.2982752076538,17.7712699502989,13.8185275830872,1.43744337162938,38.3144765203965,18.7141867143821
"3998","East of England","East Midlands","Background Rural","1993","Winter","12","24","02",53.2556834574863,0.66199054159748,28.8148733724583,279.271689774613,14.1220417576863,327.466144994637,0.00620409012287253,1336.22612200938,-872403.327207115,0.250981740860706,51.7978584680848,80.8773845846536,25.5463964449656,1.44163932249139,36.4687419251528,18.6341901928812
"3999","Yorkshire and The Humber","Liverpool Urban Area","Background Urban","1992","Winter","02","23","17",52.1313342005681,-1.35415623802937,-33.531115193923,280.665896821192,4.40995901457953,262.585345960338,0.000802658088258033,141.691189718124,505617.067328909,0.184381700583043,76.3250728227887,17.7452108384699,13.8259785450617,1.44242609653719,36.4949912774911,18.6414180861471
"4000","West Midlands","South West","Background Rural","1998","Winter","02","29","13",53.8441891740452,-1.55412462301901,-9.90696098671916,283.651850512495,11.1664622859712,297.055154186313,0.000428259758815794,880.876142026916,2759435.55316754,0.213370354935478,76.2658731510232,67.7737919995353,13.803976893738,1.49782290866333,35.3556832966696,18.6141453333684
"4001","Greater London Authority","South East","Traffic Urban","1991","Winter","05","19","19",51.1419554482561,-1.38344691795425,-6.73643708150054,289.915452557129,3.89203674826104,259.650523013523,0.000344304402224247,860.604089775566,9243834.49951771,0.128270463141729,76.2546514172001,17.7677443130902,13.8141341982625,1.44211337226522,36.4862708765777,18.6362336475134
"4002","South East","The Potteries","Traffic Urban","2000","Fall","03","13","02",52.8279300873239,-0.520635317909365,91.9805389243543,280.061564933719,4.579537625027,285.928039855616,0.000562468781016219,539.238650794165,2773499.3872608,0.239916145568212,48.2009097131933,26.9673283211808,17.3834671910386,1.64156212010358,43.6866967025911,18.4870113504837
"4003","South East","Greater Manchester Urban Area","Traffic Urban","2000","Winter","08","24","01",53.7229132621498,-2.2975425814477,80.2916947892683,282.870538535566,2.4678937892851,70.3611413104595,0.00165935181579937,195.289965377917,7811363.55731536,0.15686333357374,83.6488996724589,22.8597860900725,22.8280454788159,0.477239938056596,25.1599286429151,17.7067199255652
"4004","South West","South East","Background Urban","1998","Summer","05","11","02",54.4160159687651,-0.654888154677212,113.129080527854,282.18687111224,6.61879936090607,71.7099519713914,0.000612067678203443,571.821891119716,4853785.21692867,0.194638748990621,76.3491367156882,17.7303448284281,13.807662456421,1.43387707032081,35.9319972481305,18.6434394682227
"4005","Greater London Authority","North West & Merseyside","Traffic Urban","1991","Fall","12","30","05",50.257172209219,-0.674519616966675,219.961926567319,280.047420710706,1.93351059557585,207.70122509955,0.000267938913266281,222.833592452945,105586.547665902,0.15388258436937,76.3114274172545,17.7629134893991,13.796097481138,1.44134535082684,36.4723357729416,18.636233312019
"4006","North West","North West & Merseyside","Traffic Urban","1985","Spring","04","29","01",51.6609076411326,0.766956498955346,61.3276919724809,282.439383589339,1.82424039969252,285.381490006281,0.00115972411100868,450.870709760305,4662219.06392159,0.262679157224631,76.3276441308669,17.759198043712,13.7986176403453,1.44232629405844,36.4738212341174,18.6371276262863
"4007","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1993","Fall","01","16","00",52.0697303268927,-0.836267549839173,-44.1736138072174,284.342482185462,12.9710824422056,238.895987718625,0.00159684452975583,1111.62866543809,1298974.27856473,0.234902291318649,62.4900457006816,33.5450113857496,36.0052408478624,1.25000887850951,38.249243116048,18.6395451626434
"4008","Greater London Authority","Eastern","Background Urban","1981","Fall","01","22","22",49.7554894412624,-1.48213260942596,-1.92510493950253,274.592748019309,0.94547494970986,308.803638235348,0.00122286797726021,-36.8726559887545,2233729.24520574,0.195234418179966,76.4055103727801,17.76294659423,13.8153958265212,1.44297013752125,36.4649337009702,18.637477743147
"4009","North East","Greater London Urban Area","Background Urban","1994","Winter","06","23","03",53.0157311356966,-0.0348765480319744,241.36935828532,285.550048744734,3.56523902353738,210.470663340104,0.000125097152225107,-2.25535759211918,1868192.85212281,0.25114058351285,77.6231072261497,17.6091592189678,15.9976516693621,0.828329053463412,38.3706593177227,18.6507924788577
"4010","East Midlands","Kingston upon Hull","Background Urban","1992","Fall","11","04","10",52.4945258067088,-1.29894398444053,166.182761809562,282.57234110631,4.78583615090162,269.046465311282,-0.000622149793601849,462.912830191824,500314.085308318,0.189204860450456,76.3297975881564,17.8167112603331,13.821789510014,1.4399372533316,36.4518828178927,18.6509266403733
"4011","North West","South West","Background Rural","1988","Fall","06","24","02",52.2551205490715,0.370920684048207,230.044535957628,285.576236109454,4.54997131591848,334.770974971982,-0.000581954347675841,827.251322527892,5494290.0116828,0.193623042161185,76.2348460618343,65.476239386469,13.822296571401,1.44236660901379,36.4833978651682,18.6392978681895
"4012","Greater London Authority","West Midlands Urban Area","Background Urban","1984","Winter","09","27","09",50.830409728408,0.517975541601106,-43.1480703383216,285.361189386127,4.59430043925871,187.889758669802,-0.00177969139007828,769.391434229268,1083412.27216178,0.167751818326832,76.296137132698,17.7573119628476,13.8097042721008,1.44209654344139,36.4942126858673,18.6395424239783
"4013","East Midlands","West Midlands Urban Area","Background Urban","1992","Summer","04","28","21",52.0771401907327,-1.08022313706865,169.74440456493,281.04615789681,6.35344462074638,276.431857047686,-0.000558751253063439,657.71010020557,3756716.60624954,0.239589716560083,72.8336442994677,30.9187902306015,33.2541435731412,1.11528968016499,16.5485403732051,18.5941314063211
"4014","North West","West Midlands Urban Area","Background Urban","1989","Fall","07","10","20",52.9456832538308,-0.0348112539711811,32.5760215571096,286.102480069382,0.503360454172388,263.807333815136,0.000789202982946273,712.004044525465,5827337.03430032,0.172874138690149,63.9669080828565,17.7383982592667,13.8078141510608,1.4419256407753,36.4866630165891,18.6382412525213
"4015","Greater London Authority","South West","Background Rural","1998","Summer","01","03","01",51.7427422837734,-1.37545132981608,75.8361076988408,281.196209146239,16.6796401881178,276.083391748902,0.00441032200359839,1728.91481540692,-729455.398157576,0.168091201034794,76.294361846967,98.7974688473659,13.8039770939827,1.49782292718333,35.3556858345473,18.9556734334207
"4016","East of England","Greater London Urban Area","Background Rural","1982","Spring","06","01","17",51.9817490598707,-1.84398469444813,146.487870189945,293.389277573864,2.51816039952591,174.271762913165,-0.00232884038894937,1298.36240837255,7731990.64391401,0.147963712899071,74.4800972422333,42.0661881083264,22.4271199501875,1.27350709949679,35.6293330817656,18.6351032868781
"4017","East Midlands","South East","Background Suburban","1983","Fall","07","31","12",52.1792351377736,-1.20993064201677,26.5516033137546,298.646665655831,1.4863701799178,45.1467462274308,0.000778825190543881,1030.25005343739,7025860.61209543,0.145179131940171,50.3884503509491,35.3592117513185,12.348251757653,1.15813619818841,38.6809976683473,18.5140149125917
"4018","Greater London Authority","Bristol Urban Area","Background Urban","1990","Fall","02","12","08",52.7420586689433,-1.49491328429473,146.854948996952,281.712028247287,13.6409653155615,270.246970421185,-0.000837879457334063,1296.72316176899,714958.178246361,0.210378439397493,76.3911707685171,17.7484008088222,13.8061429314611,1.44298619121381,36.4519254936562,18.6445093719404
"4019","North West","North West & Merseyside","Background Urban","1986","Spring","02","07","14",51.6525279957958,0.0375932752017643,237.12923450358,273.801968968936,7.80673072855572,76.1292321579138,5.5784333724115e-05,1389.35057563684,1351864.97193901,0.206864235015971,76.3505307454095,17.740187367595,13.790515123893,1.44186985771862,36.472335128649,18.6365181046868
"4020","South East","Greater London Urban Area","Traffic Urban","1987","Spring","02","25","15",51.3870906198392,0.353350914668614,231.150698100309,276.857593148306,4.9649392061984,107.731349995658,-0.000741961553190716,483.255111427412,3176883.77774138,0.149147643829758,76.3194913596899,17.7421296538448,13.8090349704145,1.44173650336724,36.4788290349078,18.6419562404449
"4021","Greater London Authority","Sheffield Urban Area","Background Suburban","1997","Summer","01","17","12",50.7190092112088,-0.401199239906258,-105.073395272018,280.98282721816,6.183861049643,211.209181313336,-0.00120398697149212,423.698535805731,3275345.2930306,0.0954958775885984,98.1546243073909,7.67962566116394,22.3093155745914,1.04610506363781,28.8028042990826,18.642014494624
"4022","South West","Greater London Urban Area","Background Urban","1992","Summer","09","07","10",53.2041996180832,-2.31523453786724,163.486713572908,287.011099757829,8.81112592560393,236.419366509847,0.00513625656688855,1207.01378108002,1551797.71659371,0.160093009648527,81.4719229892084,25.4578697951013,35.9975975737286,1.01962695866062,34.1774435778234,18.6433133994383
"4023","South East","South West","Traffic Urban","1986","Fall","12","14","07",51.7945204431114,-2.77428105806337,23.7538428033873,276.87934961882,2.0597115718933,274.672454789592,-0.0155101716225647,416.709299101378,191900.58209886,0.164220027411317,76.3881121949231,17.7576449081914,13.8287848362396,1.44164783415559,36.4731850220063,18.6401300851483
"4024","Greater London Authority","Greater Manchester Urban Area","Traffic Urban","1988","Winter","05","04","07",52.650262952122,-1.35051243482613,183.685159971472,281.184370630309,4.30372359669134,190.786773219483,0.00116516539448452,517.692368538617,198920.108673336,0.144816632959832,76.2420341117999,17.7791077239934,13.8159760505363,1.44023638453505,36.4887246098263,18.6351604691021
"4025","South West","West Midlands","Background Urban","2000","Summer","02","09","00",53.350531844249,-0.757893997884047,-2.75099337281031,277.52615244898,9.7436081897792,237.494478405319,0.00110502190527527,1016.18608162838,1644412.72273907,0.203575352216331,37.0280588672155,59.0908411165138,7.94544243488302,0.266430699959661,27.9047822732393,18.6428019730131
"4026","East of England","Greater London Urban Area","Industrial Urban","1989","Winter","08","09","03",52.6603106714723,-3.39327279975602,110.828669783785,285.204448170112,3.62167344781678,233.45508399024,0.000922152836794666,317.68572746895,2026416.69127802,0.138479038239834,76.29683754935,17.7767317475881,13.7875639675781,1.45972290292697,36.4717344970223,18.6413423795582
"4027","Greater London Authority","West Midlands Urban Area","Traffic Urban","1987","Summer","06","15","16",52.6982489881506,-3.57219676550939,-23.9752248688324,283.443710663623,4.25429356934094,0.29959226673185,5.19467266900165e-05,1488.08449730722,4845275.19404138,0.142120118645978,76.3144678963581,17.7604949572708,13.7686791076273,1.44218299891614,36.4732927547203,18.6419603535164
"4028","East of England","Greater London Urban Area","Traffic Urban","1986","Spring","11","04","21",51.1645175010126,0.115200508029836,79.8268735788122,281.843393330188,3.42623991579595,285.47129624294,-0.00488221068650269,178.32879358568,5703018.93397605,0.129149183271522,78.7299826627448,17.7564187125052,13.8085607454451,1.44164127914201,36.4748303318757,18.6350326385777
"4029","Greater London Authority","Greater London Urban Area","Background Rural","1990","Fall","03","22","03",51.8631032187003,-0.719593991057385,16.528323602353,281.952383426167,5.66086803772177,257.101317342231,0.000179157888249659,444.31516163735,1740171.89639625,0.206440488833243,99.7826481601287,20.4908523197695,28.7249440301984,2.54806035977934,35.6293332370021,16.5914009776068
"4030","South West","Greater London Urban Area","Background Urban","1986","Winter","10","18","22",52.4629675873242,1.50568036011118,110.930235340858,288.363778424517,13.880647660549,244.74109208867,0.000611076725201628,1196.7327934142,1445331.77342412,0.162645089629715,76.3442029267627,17.7568932644745,13.8013067065866,1.44159265302982,36.475777783476,18.6378864610626
"4031","North West","East Midlands","Background Urban","1982","Summer","06","31","14",51.9643862876126,0.0110290002009954,24.2859656044636,287.18672025201,4.67854225575977,263.54756974385,0.0028370850510338,2432.1302094069,6237433.67843922,0.190680923388272,76.3007840074969,17.7257279921728,13.7789408724593,1.44256537685426,36.4542077172486,18.637615363035
"4032","Greater London Authority","East Midlands","Background Rural","1990","Fall","09","16","11",52.1643052735125,-0.64321575656341,-49.7068390761198,286.177458664444,3.03906670399447,168.146415665689,-0.000403533232063148,919.274798444128,3460521.51760843,0.146788463567112,87.4219615478486,39.2704614780618,11.8271528587938,1.44232855705105,36.4592870002778,16.5461667031138
"4033","Greater London Authority","West Midlands","Background Rural","1991","Fall","04","31","19",53.2811271438263,-0.625474942321419,-7.41513840829955,281.091136464684,7.81419307977378,138.889870876057,0.00106980919419803,853.953779602081,5506144.7981612,0.162227466226548,62.0802376844878,17.4124681673566,12.8429401662513,1.96475270318634,33.4881358949356,15.7613993466187
"4034","Greater London Authority","Yorkshire & Humberside","Background Suburban","1998","Fall","02","02","10",53.9057269187388,-0.878752823501567,-29.5486491041922,277.418781416444,4.34543425424198,325.222647641164,0.000608169978977787,567.368826233341,693009.011021376,0.122894924670004,74.747908115703,-15.9540070689362,15.5562165900291,1.57366202282774,35.5515904222388,18.3857751283362
