"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"3765","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3766","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3767","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Normal","TwentyThou","False","Normal","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3768","False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"3769","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","One"
"3770","False","Adolescent","Middle","Adventurous","Older","Moderate","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"3771","False","Adult","Prole","Normal","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3772","False","Senior","Middle","Cautious","Older","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","True","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","False","HundredThou","Fair","False","Thousand","One"
"3773","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3774","False","Adult","UpperMiddle","Adventurous","Older","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3775","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3776","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3777","False","Adult","Middle","Adventurous","Current","None","EggShell","None","SportsCar","Excellent","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3778","True","Adolescent","UpperMiddle","Normal","Current","None","EggShell","None","SportsCar","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3779","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3780","False","Senior","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3781","False","Adult","Middle","Normal","Older","Moderate","Tank","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","True","TenThou","TenThou","True","Thousand","Good","False","Thousand","Many"
"3782","False","Adult","Prole","Psychopath","Older","Severe","Tank","Severe","FamilySedan","Poor","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","False","Thousand","Good","False","TenThou","One"
"3783","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Excellent","FiftyThou","False","Expert","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3784","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3785","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","True","HundredThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3786","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3787","False","Adult","Prole","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","True","SubStandard","False","HundredThou","False","TwentyThou","City","False","Million","HundredThou","False","Thousand","Good","True","Thousand","Many"
"3788","True","Adolescent","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3789","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3790","False","Senior","Prole","Cautious","Older","Moderate","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","True","TenThou","False","FiveThou","City","True","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"3791","False","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"3792","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"3793","False","Adolescent","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3794","True","Adolescent","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3795","False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3796","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"3797","False","Adult","UpperMiddle","Cautious","Current","None","Football","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"3798","False","Adult","Prole","Adventurous","Current","None","Tank","None","FamilySedan","Excellent","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Rural","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"3799","True","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3800","False","Senior","UpperMiddle","Normal","Current","Mild","Football","Mild","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"3801","False","Adolescent","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3802","False","Adult","Prole","Adventurous","Older","Moderate","Football","Moderate","FamilySedan","Excellent","TwentyThou","False","Normal","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","False","Thousand","Poor","False","Thousand","Zero"
"3803","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3804","False","Adolescent","Middle","Adventurous","Current","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"3805","False","Adult","Prole","Normal","Older","Moderate","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3806","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3807","False","Adolescent","Middle","Normal","Older","Mild","Tank","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Good","False","Thousand","Many"
"3808","False","Senior","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3809","False","Adult","Middle","Normal","Older","None","Tank","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","TenThou","False","Thousand","Good","False","Thousand","Many"
"3810","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"3811","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3812","False","Adolescent","Prole","Normal","Current","None","Football","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3813","False","Adult","Prole","Psychopath","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","One"
"3814","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3815","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"3816","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3817","False","Adult","UpperMiddle","Cautious","Older","None","EggShell","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3818","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","True","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3819","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3820","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"3821","False","Adult","Middle","Adventurous","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3822","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"3823","False","Senior","Middle","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiveThou","False","Normal","True","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3824","False","Adult","Prole","Cautious","Current","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3825","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3826","False","Adult","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"3827","False","Adult","Wealthy","Adventurous","Older","None","Football","None","Luxury","Excellent","FiftyThou","True","Normal","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3828","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"3829","False","Adult","Prole","Psychopath","Older","Mild","EggShell","Mild","Economy","Poor","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3830","False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3831","False","Adult","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Excellent","Domino","True","Expert","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3832","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3833","False","Adult","Middle","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","Many"
"3834","False","Adolescent","UpperMiddle","Adventurous","Current","Mild","EggShell","Mild","SportsCar","Poor","FiveThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"3835","False","Adult","Prole","Normal","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","Thousand","False","HundredThou","Fair","False","Thousand","One"
"3836","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3837","True","Adolescent","UpperMiddle","Normal","Current","None","EggShell","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Many"
"3838","False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3839","False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3840","False","Adult","Middle","Adventurous","Older","Severe","EggShell","Severe","SportsCar","Poor","TwentyThou","False","Normal","False","HundredThou","False","TwentyThou","Suburb","False","Million","HundredThou","True","HundredThou","Poor","False","Thousand","Zero"
"3841","False","Adult","Prole","Normal","Current","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"3842","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Normal","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","False","TenThou","Poor","False","Thousand","Zero"
"3843","False","Adult","Wealthy","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"3844","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3845","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3846","False","Adolescent","Middle","Adventurous","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","False","HundredThou","TenThou","True","Thousand","Excellent","True","Thousand","Many"
"3847","False","Senior","Prole","Cautious","Older","None","EggShell","None","SportsCar","Excellent","FiveThou","False","Expert","True","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3848","False","Adult","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3849","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3850","False","Senior","UpperMiddle","Cautious","Current","Mild","Football","Mild","FamilySedan","Poor","FiveThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"3851","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"3852","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3853","False","Adult","Wealthy","Adventurous","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"3854","False","Adult","Wealthy","Normal","Current","None","Football","None","Luxury","Excellent","Domino","True","Expert","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3855","False","Adolescent","Prole","Adventurous","Current","None","Football","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"3856","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3857","False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","False","TenThou","Poor","True","TenThou","Many"
"3858","False","Adult","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3859","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3860","False","Adult","Middle","Cautious","Older","None","EggShell","None","SportsCar","Excellent","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3861","False","Adult","UpperMiddle","Adventurous","Older","None","Football","None","Luxury","Poor","TwentyThou","False","Normal","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"3862","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"3863","False","Adolescent","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","Million","HundredThou","True","Thousand","Fair","True","Thousand","Many"
"3864","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","One"
"3865","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3866","False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3867","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Expert","True","Thousand","False","TenThou","City","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3868","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"3869","False","Adolescent","Middle","Adventurous","Older","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","Million","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"3870","False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"3871","False","Adult","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3872","False","Senior","Middle","Cautious","Current","Severe","Football","Moderate","FamilySedan","Poor","Domino","True","SubStandard","True","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"3873","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3874","False","Adolescent","Middle","Normal","Older","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","TenThou","False","Thousand","Fair","False","Thousand","Many"
"3875","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3876","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"3877","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","TenThou","False","Thousand","Poor","False","Thousand","Many"
"3878","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3879","False","Adolescent","Prole","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"3880","False","Adult","Prole","Cautious","Older","Severe","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","True","HundredThou","TenThou","False","Thousand","Fair","False","Thousand","Zero"
"3881","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Excellent","FiftyThou","True","Normal","True","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"3882","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"3883","False","Adult","Middle","Normal","Current","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"3884","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3885","False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Excellent","TwentyThou","True","Expert","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"3886","False","Senior","Middle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"3887","False","Senior","Prole","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"3888","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"3889","False","Adolescent","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"3890","False","Adult","Middle","Normal","Older","None","Tank","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Zero"
"3891","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
